Kancheepuram,29738,29143,146,449,14/03/2021
Kanyakumari,17206,16867,78,261,14/03/2021
Karur,5533,5465,17,51,14/03/2021
Krishnagiri,8221,8071,32,118,14/03/2021
Madurai,21360,20829,70,461,14/03/2021
Nagapattinam,8699,8501,63,135,14/03/2021
Namakkal,11877,11720,46,111,14/03/2021
Nilgiris,8441,8335,57,49,14/03/2021
Perambalur,2294,2264,9,21,14/03/2021
Pudukottai,11706,11524,25,157,14/03/2021
Ramanathapuram,6495,6347,11,137,14/03/2021
Ranipet,16274,16066,19,189,14/03/2021
Salem,32901,32342,92,467,14/03/2021
Sivagangai,6833,6676,31,126,14/03/2021
Tenkasi,8584,8410,14,160,14/03/2021
Thanjavur,18388,17955,177,256,14/03/2021
Theni,17199,16970,22,207,14/03/2021
Thirupathur,7662,7518,17,127,14/03/2021
Thiruvallur,44645,43660,284,701,14/03/2021
Thiruvannamalai,19549,19240,25,284,14/03/2021
Thiruvarur,11467,11277,79,111,14/03/2021
Thoothukudi,16392,16228,21,143,14/03/2021
Tirunelveli,15813,15547,52,214,14/03/2021
Tiruppur,18652,18244,184,224,14/03/2021
Trichy,15133,14846,104,183,14/03/2021
Vellore,21137,20694,92,351,14/03/2021
Villupuram,15306,15168,25,113,14/03/2021
Virudhunagar,16724,16452,40,232,14/03/2021
AirportSurveillance(International),961,953,7,1,14/03/2021
AirportSurveillance(Domestic),1044,1043,0,1,14/03/2021
RailwaySurveillance,428,428,0,0,14/03/2021
Ariyalur,4756,4700,7,49,15/03/2021
Chengalpattu,53673,52451,428,794,15/03/2021
Chennai,239131,232929,2023,4179,15/03/2021
Coimbatore,56543,55436,421,686,15/03/2021
Cuddalore,25286,24939,59,288,15/03/2021
Dharmapuri,6675,6609,11,55,15/03/2021
Dindigul,11602,11334,68,200,15/03/2021
Erode,14994,14723,121,150,15/03/2021
Kallakurichi,10916,10803,5,108,15/03/2021
Kancheepuram,29755,29151,155,449,15/03/2021
Kanyakumari,17221,16876,84,261,15/03/2021
Karur,5538,5466,21,51,15/03/2021
Krishnagiri,8226,8073,35,118,15/03/2021
Madurai,21376,20836,78,462,15/03/2021
Nagapattinam,8709,8506,67,136,15/03/2021
Namakkal,11883,11724,48,111,15/03/2021
Nilgiris,8451,8341,61,49,15/03/2021
Perambalur,2296,2266,9,21,15/03/2021
Pudukottai,11715,11527,31,157,15/03/2021
Ramanathapuram,6496,6348,11,137,15/03/2021
Ranipet,16276,16068,19,189,15/03/2021
Salem,32908,32353,88,467,15/03/2021
Sivagangai,6841,6677,38,126,15/03/2021
